"","bathrooms","bedrooms","building_id","created","description","display_address","latitude","listing_id","longitude","manager_id","price","street_address","interest_level"
"141",1,0,"2787598123c55dbf45b514958909c79c","2016-06-01 05:29:49","***STUNNING STUDIO***WASHER/DRYER IN UNIT***AAA LUXURY BUILDING***(NO FEE + 2 MONTHS FREE)FLOOR TO CEILING windows with 9"" to 11"" high ceilings that illuminate your days with sunlight and evenings with spectacular views of the city's skyline. Warm and natural finishes, open floor plans flood the apartment with light. WASHER/DRYER IN UNIT!!!!! Stainless steel appliances and island kitchens are defined by a harmonious blend of surfaces cabinets of Zebrano/Wenge wood grain laminate, aluminum-framed silk glass, engineered stone countertops and porcelain tile. Spacious vanities and storage space, separate stall showers, double above-counter signature sink set upon a marble countertop with porcelain tile floors and walls all in stunning minimalist design. At night, it's a sea of light. On a clear day, you can see just about forever. Panoramic views in every direction encompass the magnificent architectural landmarks. Ultimate New York City luxury living!!!!<br /><br />Contact: Call/Text/Email, Jennifer 835-386-8869 or kagglemanager@renthop.com<br /><br />***NOT WHAT YOU ARE LOOKING FOR? FEEL FREE TO CALL OR EMAIL WITH ANY QUESTIONS OR SPECIAL REQUESTS. I'LL BE MORE THAN HAPPY TO FURTHER ASSIST YOU IN YOUR SEARCH***<br /><br /><p><a  website_redacted ","West 42nd Street",40.761,7091684,-73.999,"5642b01c61afd6b54601365aedc96b68",2710,"620 West 42nd Street","medium"
"142",1,0,"0","2016-05-02 01:14:40","Bright and Spacious Two Room Studio in East 80's Elevator Building w/ Laundry, featuring:- Separate Bedroom and Living Areas- Large Renovated Kitchen w/ Dishwasher- Fully Updated Bathroom- Large Foyer and Closets Galore- Gorgeous East 80's Elevator Building w Laundry Room and On Site Super- For more info or to schedule a viewing, contact Greg Klepper- Showings available 7 days a week, 9AM - 8PM. ","First Avenue",40.7739,6952041,-73.9511,"857d5ef4c8e0d6acf1ee55b85a623b90",2250,"1570 First Avenue","low"
"143",3,3,"a36895b9975c6991ca0fa1d9a99023a1","2016-05-18 05:53:55","Shares Allowed. Walls Allowed. Guarantors Allowed.1 block away from 6 train.<br /><br />Call or text Caroline to view today (449-593-7152.<br /><br /><br /><br /><p><a  website_redacted ","East 72nd Street",40.7695,7030970,-73.9603,"7b159051957a4788a872ecb307613757",7900,"200 East 72nd Street","low"
"144",1,1,"3d709b2b721b1b79a67628bf74e18232","2016-06-07 06:14:14","90TH/ LEXINGTON- RENOVATED DUPLEX 1 BEDROOM W/ OUTDOOR SPACE- SOUTH VIEWSNewly renovated one bedroom duplex! Private rooftop terrace!!! Large two level one bedroom has been fully renovated. Beautiful espresso finished hardwood floors, clean modern kitchen with new high end appliances, and new bathroom with contemporary fixtures. Large living room, semi open kitchen and bathroom are on the lower level, Queen sized bedroom and private terrace are on the upper floor.  Laundry room in building.<br /><br />To view feel free to call email Magaly 310-758-6977 kagglemanager@renthop.com<br /><br /><br /><br /><p><a  website_redacted ","East 90th Street",40.7818,7121287,-73.9526,"d399821d8583b8421a55370c6eb15f6f",2800,"171 East 90th Street","medium"
"145",2,3,"6c160faba23da362ca44345294079e2a","2016-04-12 02:44:22","At west 19th Street.  Prime West Village/ Chelsea area.  Live in one Manhattans HOTTEST neighborhoods!!!  This is big city living.  Surround by the best restaurants, cafes, bars, clubs, shops and more.  Easy access to the 1,2,3 and A,C,E train lines.   Features a spacious TRUE 3 bedroom layout.  2 queen beds and one king bed.  Windows in all rooms.  2 full baths.  ALL NEW kitchen with ss appliances and granite counter tops.   Great closet/storage space.  Gleaming new wood floors.  Beautiful elevator building. CALL- TEXT - EMAIL  Danielle LaCroix 542-996-7733 or Bobby Florian 542-996-7733<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","W 19 Street",40.7424,6858151,-73.9999,"1cf642a07b4d7587d89519f8e4068c10",5175,"274 W 19 Street","low"
"146",1,1,"dd484586b6e339e448df9f4ca19157f4","2016-04-22 01:38:44","","West 86th Street",40.7858,6909763,-73.9698,"10a33bed3a2cfbe6048e792a9dc62a50",3500,"5 West 86th Street","low"
"147",1,1,"0","2016-04-19 05:52:30","This is a truly unique one bedroom apartment located in the heart of Greenpoint. Features of this apartment include:- located near McCarren Park- 15x15 private deck- handmade kitchen cabinets- skylight in kitchen- one flight up and no apartments are above this unit- gas stove- dish washer- marble slab counter tops- A/C throughout- washer and dryer - stone tiles in bathroom- wood faucet basin in bathroom- recess lighting- windows in bedroom- bedroom large enough for a king- two large closets in bathroom- sliding glass door in living room- water saving toilet<br /><br /><br /><br /><br /><br /><p><a  website_redacted ","154 Calyer",40.7276,6895879,-73.9543,"d4b60d03975e7909d45721cd1fbb9a9b",2400,"154 Calyer","medium"
"148",1,2,"d113761c6694b87470cb5dc2cc9a2a8d","2016-05-18 07:13:12","Spacious  2bedroom apartment in the energetic Union Square neighborhood. Plenty of space, Gushing light, Subway tiled bathroom, new kitchen appliances, tree-lined block, DW/Micro, Blocks away from Union Square. Near plenty of other dining, entertainment and transportation options. Call me, I'm showing today until...<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><p><a  website_redacted ","East 17th Street",40.7357,7032498,-73.9864,"1067e078446a7897d2da493d2f741316",2550,"135 East 17th Street","high"
"149",1,1,"ad67f6181a49bde19218929b401b31b7","2016-06-29 06:23:15","This brand new fully renovated flex 1 features oak hardwood flooring and gourmet kitchen and beautiful bathroom with marble floors. These Apartments feature 11 foot ceilings, modern kitchens with state-of-the-art stainless steel appliances and custom European cabinets, elegantly appointed baths with marble floors, contemporary tiling, and custom sinks and vanities. Apartment include walk-in closets and each resident enjoys 150 channels of free DirecTV.<br /><br />Many of the buildings amenities include but are not limited to:- Concierge        - Washer/Dryer in building  *** FIOS CABLE ***- Live in Super    - Valet Services - Roof Deck        - Storage Available Subways and Ferries2 3 at Wall St  under 500 feetJ Z at Broad St  under 500 feet4 5 at Wall St  0.1 milesR at Rector St  0.2 miles1 at Rector St  0.2 milesFerry at Pier 11 Ferry Landing  0.3 milesA C J Z 2 3 4 5at Fulton St-Broadway-Nassau  0.3 milesSchool zones for address is listed below:The Peck Slip School (K-3)Spruce Street School (Pk-6)J.H.S 104 Simon Baruch (6-8)<br /><br />For more or information or to book an appointment to view this unit, contact me at (850-633-5491 or kagglemanager@renthop.com -Rental ask for Edwin<br /><br /><p><a  website_redacted ","Wall Street",40.7067,7233009,-74.0101,"69f035007d270281a624ab2cc1d2aba0",2495,"37 Wall Street","medium"
"150",1,0,"c07736a8ff60ed92117d721a73ad512f","2016-06-15 01:39:53","This charming studio is located on the border of the West Village and Soho, on a picturesque tree lined block.<br /><br />This studio features:<br />- Hardwood floors<br />- Windowed bathroom<br />- Stainless steel appliances dishwasher<br />- Elevator <br />- Laundry room<br />- Great natural light <br />","Charlton Street",40.7269,7161523,-74.0044,"d4da529f5295859bb5c4ef8abbb0a38f",2550,"30 Charlton Street","low"
"151",1,0,"d5f0baa9291f0a7160605019929b288d","2016-05-18 06:56:17","NO FEE!! Oversized ALCOVE STUDIO unit with floor to ceiling windows and faces SOUTH.  Impressive building in Hell's kitchen neighborhood and just a few steps from Times Square and Theatre District. Building has:-GYM-LAUNDRY ROOM-ROOFDECK-OUTDOOR GARDENS-24 HOUR DOORMAN-STORAGEThis charming renovated apartment is true Alcove for unrivaled price and is is ideal place for your new home. Brand new kitchen, white cabinets with new stainless steel appliances. Apartment has fabulous hardwood floors, great light and new marble bathroom. Glenn Lawrence 725-322-8458<br /><br /><br /><br /><br /><br /><p><a  website_redacted ","W 43 St.",40.7585,7032149,-73.9913,"c7becdd5c4a5f8a28bdc91cfefe794c7",2600,"350 W 43 St.","low"
"152",1,2,"02680e0e92ea4bc55c6ed8f44e5ea94a","2016-06-04 05:31:54","Luxury living in a prime location makes West Side an ideal place to call home. Apartment homes come in spacious 1-, 2-, and 3-bedroom layouts and feature contemporary finishes, parquet wood flooring, generous closet space, and breathtaking views. Select apartments also include private balconies for residents to further enjoy the spectacular city and park views.<br /><br />CALL/TEXT JOE 412-653-7011If this unit is not for you my team and I will work hard to find you the apartment of your dreams! We have access to 100's of the big apples best apartments!<br /><br /><br /><br /><p><a  website_redacted ","West 95th Street",40.7918,7110249,-73.9677,"b8ddc9905d78da6443a00434279640ea",4050,"70 West 95th Street","medium"
"153",1,1,"b8e370a501913900c432adb2416799e8","2016-05-28 01:42:14","","East 77th Street",40.771,7077825,-73.9533,"b7de4cb395920136663132057fa89d84",2900,"401 East 77TH Street","low"
"154",3,3,"29b949ddb15f5b570c7e993b2af95836","2016-04-07 06:00:24","New standard for luxury, service, and amenities in an Upper East Side.<br /><br />* 24-hour concierge attended lobby*Doorman services and lobby attendant. *A state-of-the-art health club with  pool, fully equipped exercise room, an aerobics and . *Entertainment room. *Children's play room . *Resident Lounge & Party Room. Lushly landscaped garden. Magnificent marble and mahogany lobby* Denotes an additional charge<br /><br /><br /><br /><br /><br /><br /><br /><p><a  website_redacted ","E 84th St.",40.7754,6839795,-73.9502,"964dc31a872efa33fee9af11f62e843c",14000,"400 E 84th St.","low"
"155",2,3,"c94301249b8c09429d329864d58e5b82","2016-05-17 17:06:14","Live the good life in this penthouse three bedroom apartment. Huge living room, easily converted into a fourth bedroom if you want. Large windows flooded with sunshine and views of the city. Two full bathrooms and overly abundant closet space for everyone's stuff.Kitchen is fully equipped with dishwasher, oven, granite countertops, and stainless steel appliances. Ultra clean tile and marble bathroom.Building is very stylish, 24 hour doorman with jaw dropping amenities: break out a sweat in the gym, grab a drink and enjoy the breeze out on the building's amazing rooftop, or take a refreshing dip in their indoor heated swimming pool!Please note that the pictures represent the exact aesthetic of the apartment, such as the appliances and finishes - and may not depict the exact layout of the apartment.CALL / TEXT JADE FOR FAST REPLY! 501-606-3449","Pearl Street",40.7074,7026623,-74.007,"e6472c7237327dd3903b3d6f6a94515a",6580,"2 Gold Street","low"
"156",1,3,"89a7bc0f896e2d06828d819b59b5139b","2016-06-16 02:46:49","Sunny 3BR in the West Village. Exposed brick. Hardwood floors. Dishwasher. Lots of closets. Ideal location.<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","Carmine Street",40.7306,7167605,-74.0022,"f5e44ef976867c828130d0e6e6cdbda5",5295,"7 Carmine Street","low"
"157",1,1,"724de5804b0c668dd7c086b981cce90c","2016-06-20 15:32:39","Super location; Airy and Bright 1BR w WASHER/DRYER and dishwasher, granite counters, marble bathroom, High ceilings, wide plank hardwood floors & exposed brick. Located in the heart of the East Village and steps from great restaurants, cafes and night life including Black Iron Burger Shop and Tinks. Conveniently situated near Houston St and the crosstown bus and a short walk to the F train.","East 5th and Ave A",40.7246,7181634,-73.9833,"0daf0e144c8e71644a3b7d0cdb46dbc1",2700,"521 East 5th Street 2D","low"
"158",1,1,"0","2016-06-29 01:13:24","Beautiful elegant full time doorman building. Call or e-mail Julie now to schedule your show. Gas & electric included. Gym & laundry room on site. ","Christopher Street",40.7334,7227960,-74.0047,"6622a56323ab90abcace1f529cd7c95d",5550,"95 Christopher Street","low"
"159",1,1,"17d6a1e6b8800fb6b3f4e6fc3180cd63","2016-06-09 08:14:18","Beautifully renovated  1 bedroom. European style kitchen cabinets and finishes, stainless steel appliances,dishwasher, granite counter tops.The building has an updated, stylish lobby and hallways,laundry in the building, virtual doorman. Nearby you will find the legendary Di Palo's Fine Foods, Ferrara Bakery, and other specialty food shops such as Despana Fine Foods and Tapas Cafe. Caffe Roma, Baz Bagel and Restaurant, and Ramen Lab are close to home! Enjoy close proximity to Mulberry Street Bar, Mulberry Project and La Esquina. Lots of fun shopping in the neighborhood: Piccolini, Mott Street Cycles, McNally Jackson Books, Mulberry Wine Cellar. I have lived and worked downtown, have enjoyed this vibrant area for over 30 years,and would love to share my enthusiasm with you.","Soho/Nolita",40.7198,7132616,-73.9964,"5e3a41252043f3b1e139a3b44a21c88c",3200,"167 Mott Street","low"
"160",1,2,"0","2016-04-22 03:27:31","110th and 5th Ave - Awesome bright space!This charming apartment is close to the 6 and 2/3 lines with parks so close and inviting.Contact me at kagglemanager@renthop.com or 394-600-4377 to view this or any apartment on our website.The space:- Brand New Stainless Steel Appliances- Dishwasher- Cable Ready- Sunny Rooms- Spacious Living Space- Closet SpaceThe Building:- 2 Block To The 2/3 and 6 Trains- A Stones Throw Away From Central Park- Easy Access to Supermarkets and Dining Establishments- Pets Welcome!* Pictures are of like unit* To qualify, applicants must show at least 40x the rent in combined income and have good credit - guarantors are accepted!At Bohemia, we all share the same listings, so you can work with one agent on everything let me know if you've seen anything else online that you'd like to view, and I'll be happy to get you into the apartment you fall in love with!I have lived in upper Manhattan for years now. I know it, I love it, and I would be pleased as punch to introduce you to it. Contact me at kagglemanager@renthop.com or 394-600-4377.The vacancy rate in NYC is at 3%...properties are moving extremely quickly. Know your credit score and have proofs of income ready for a quick and easy approval. I can take this apartment off the market immediately for serious applicants.","5th Ave",40.7972,6911357,-73.9488,"4c18a8b2bc8fe1422001a50de037bfa5",3025,"1309 5th Ave","low"
"161",1,1,"5f744b6d3eaa29b017fa4ded439f0548","2016-04-22 03:13:10","SUNNY, SPACIOUS & GOOD LOCATION WITH NEW RENOVATIONS!All apartments are newly renovated featuring: oak hardwood floors, recessed lighting, granite countertops, stainless steel appliances, cherry wood cabinets, crown and baseboard moldings, with marble bathrooms.<br /><br />If this apartment is not exactly what you are looking for please send me an email with a description of what you are looking for and I am confident I can find you the apartment that suits your needs within our large database of available NYC apartments! Please Call: 079-777-0601<br /><br /><br /><br /><p><a  website_redacted ","East 71st Street",40.7673,6911121,-73.9574,"4f9b376a972b863bbfbdcdc8d717fa4e",2500,"332 East 71st Street","low"
"162",1,1,"bfb9405149bfff42a92980b594c28234","2016-05-22 02:28:34","CooperCooper.com :: Web ID #181424; Access 1000s of Unique Listings Online; APARTMENT FEATURES: Dishwasher, Granite Kitchen, Central A/C, Wood Floors; BUILDING AMENITIES: Rental, Post-War, Mid-Rise, Doorman, Concierge, Elevator, Gym, Laundry Room, Roof Deck, Pets Allowed; AREA/NEIGHBORHOOD: Lemongrass Grill, Wolfgang's Steakhouse, Tudor City Historic District, Access to 4/5/6/7/S Subways, Access to the M16, M34, X68, D'Agostino's, Food Emporium, AMC Loews Theaters, Pierpont Morgan Library, New York Public Library, 2nd Avenue Deli; CONTACT US: For more information or to schedule a viewing, call Cooper &amp; Cooper at 000-420-2751 or email: kagglemanager@renthop.com; HELPFUL LINKS: Find A C&amp;C Associate - CooperCooper.com/Associates; Search 1000s Of Apartments - CooperCooper.com/SearchRentals; Attend Our Next Buying Seminar - CooperCooper.com/BuyingSeminar; Read Reviews - CooperCooper.com/Testimonials","East 34th Street",40.7439,7051817,-73.9743,"6e5c10246156ae5bdcd9b487ca99d96a",3360,"340 East 34th Street","low"
